resource_id,utilization_percent
setup_hengelo_3,19.70
fte_sofia_3,20.39
setup_hengelo_1,21.04
fte_sofia_4,19.55
setup_hengelo_2,20.21
fte_hengelo_3,21.49
setup_sofia_3,18.52
setup_sofia_4,16.35
fte_hengelo_4,20.72
fte_hengelo_2,22.37
setup_hengelo_4,17.28
fte_hengelo_1,19.42
fte_sofia_1,22.32
setup_sofia_1,13.52
fte_sofia_2,21.74
setup_sofia_2,14.25
