resource_id,utilization_percent
fte_hengelo_4,17.05
setup_sofia_2,13.90
setup_sofia_4,9.24
fte_sofia_3,13.79
fte_hengelo_2,18.52
setup_sofia_1,9.24
fte_hengelo_1,18.26
fte_sofia_4,14.67
fte_hengelo_3,18.92
setup_hengelo_4,18.14
setup_hengelo_3,16.49
setup_hengelo_1,17.42
setup_hengelo_2,15.70
fte_sofia_2,16.95
fte_sofia_1,17.81
setup_sofia_3,10.87
