resource_id,utilization_percent
setup_sofia_1,28.75
fte_sofia_2,29.59
fte_sofia_3,29.70
setup_sofia_2,30.00
fte_sofia_4,29.78
fte_sofia_1,28.75
setup_sofia_4,29.59
setup_sofia_3,29.48
