equipment_id,test_id,test_name,start,end
setup_sofia_3,mwcu_b10_2a_M-04_seq17,M-04,2027-06-10T00:00:00,2027-06-24T00:00:00
setup_sofia_3,mwcu_b10_2a_P-03_seq18,P-03,2027-06-24T00:00:00,2027-07-22T00:00:00
setup_sofia_3,mwcu_b10_2a_HV S_seq19,HV S,2027-07-22T00:00:00,2027-08-05T00:00:00
setup_sofia_3,mwcu_a7_6_P-02-L_seq6,P-02-L,2027-09-06T00:00:00,2027-09-11T00:00:00
setup_sofia_3,mwcu_b10_3_L-03_seq9,L-03,2027-09-11T00:00:00,2027-10-06T00:00:00
setup_sofia_3,mwcu_b10_2b_K-09_seq10,K-09,2027-10-06T00:00:00,2027-10-23T00:00:00
setup_sofia_3,mwcu_b10_5_P-03_seq6,P-03,2027-10-23T00:00:00,2027-11-20T00:00:00
setup_sofia_3,mwcu_b10_3_P-02_seq10,P-02,2027-11-20T00:00:00,2027-11-25T00:00:00
setup_sofia_3,mwcu_a7_3_L-03_seq11,L-03,2027-11-25T00:00:00,2027-12-20T00:00:00
setup_sofia_3,mwcu_b10_2a_P-03-E_seq29,P-03-E,2028-01-10T00:00:00,2028-02-07T00:00:00
setup_sofia_3,mwcu_b10_6_K-12_seq7,K-12,2028-02-07T00:00:00,2028-02-28T00:00:00
setup_sofia_3,mwcu_b10_4_VDA_seq4,VDA,2028-02-28T00:00:00,2028-03-07T00:00:00
setup_sofia_3,mwcu_a7_2a_P-02-L_seq25,P-02-L,2028-03-07T00:00:00,2028-03-12T00:00:00
setup_sofia_3,mwcu_a7_5_P-02_seq8,P-02,2028-03-12T00:00:00,2028-03-17T00:00:00
setup_sofia_3,mwcu_b10_2b_M-05_seq15,M-05,2028-03-17T00:00:00,2028-03-24T00:00:00
setup_sofia_3,mwcu_b10_5_C-01_seq9,C-01,2028-03-24T00:00:00,2028-04-14T00:00:00
setup_sofia_3,mwcu_b10_5_Leak_seq10,Leak,2028-04-14T00:00:00,2028-04-17T00:00:00
