resource_id,utilization_percent
setup_sofia_3,18.83
fte_sofia_2,22.63
fte_hengelo_1,19.75
fte_sofia_1,19.45
setup_sofia_4,15.18
setup_hengelo_4,20.94
fte_sofia_3,16.39
setup_sofia_2,12.87
setup_hengelo_1,19.28
setup_hengelo_2,19.42
fte_hengelo_2,22.48
fte_hengelo_3,20.83
setup_hengelo_3,18.59
fte_hengelo_4,20.94
setup_sofia_1,6.86
fte_sofia_4,16.02
